,gain,cumulative_cost
"SLC30A1,CD96,SLC30A1,CD70,IL3RA,CD96,IL3RA,CD70",0.0,12.465116279069768
"SLC6A6,CD96,SLC6A6,FOLR2,LILRA6,CD96,LILRA6,FOLR2",0.0,12.465116279069768
"SLC30A1,CD96,SLC30A1,CCR1,IL3RA,CD96,IL3RA,CCR1",0.0,12.465116279069768
"TNFRSF1B,CR1,TNFRSF1B,IL3RA,LILRB3,CR1,LILRB3,IL3RA",0.0,12.480620155038757
"EMC10,LTB4R,EMC10,LILRB3,DAGLB,LTB4R,DAGLB,LILRB3",0.0,12.480620155038759
"CD82,SEMA4A,CD82,LILRA6,IL3RA,SEMA4A,IL3RA,LILRA6",0.0,12.480620155038759
"CD82,LILRB4,CD82,FOLR2,EMB,LILRB4,EMB,FOLR2",0.0,12.48062015503876
"CD82,ITGAX,CD82,LILRA2,DAGLB,ITGAX,DAGLB,LILRA2",0.0,12.48062015503876
"SLC30A1,SEMA4A,SLC30A1,CD44,TNFRSF1B,SEMA4A,TNFRSF1B,CD44",0.0,12.49612403100775
"CD82,ITGAX,CD82,EMB,DAGLB,ITGAX,DAGLB,EMB",0.0,12.496124031007751
"TNFRSF1B,ITGAX,TNFRSF1B,FOLR2,LILRB2,ITGAX,LILRB2,FOLR2",0.0,12.496124031007751
"SLC6A6,SEMA4A,SLC6A6,IL3RA,TLR2,SEMA4A,TLR2,IL3RA",0.0,12.496124031007751
"EMC10,ITGAX,EMC10,LILRB2,DAGLB,ITGAX,DAGLB,LILRB2",0.0,12.496124031007751
"ITGAX,CR1,ITGAX,DAGLB,FOLR2,CR1,FOLR2,DAGLB",0.0,12.511627906976743
"CD82,ITGAX,CD82,TLR2,DAGLB,ITGAX,DAGLB,TLR2",0.0,12.511627906976743
"SLC6A6,CR1,SLC6A6,DAGLB,LILRA2,CR1,LILRA2,DAGLB",0.0,12.511627906976745
"SLC6A6,CD96,SLC6A6,FOLR2,LILRA2,CD96,LILRA2,FOLR2",0.0,12.511627906976745
"CD82,ITGAX,CD82,LILRB3,DAGLB,ITGAX,DAGLB,LILRB3",0.0,12.527131782945736
"EMC10,LTB4R,EMC10,FUT3,CD44,LTB4R,CD44,FUT3",0.0,12.527131782945736
"TNFRSF1B,ITGAX,TNFRSF1B,FOLR2,LILRA6,ITGAX,LILRA6,FOLR2",0.0,12.527131782945736
"CD82,SEMA4A,CD82,LILRA2,IL3RA,SEMA4A,IL3RA,LILRA2",0.0,12.527131782945736
"SLC6A6,CR1,SLC6A6,DAGLB,EMB,CR1,EMB,DAGLB",0.0,12.527131782945736
"EMC10,ITGAX,EMC10,LILRA6,DAGLB,ITGAX,DAGLB,LILRA6",0.0,12.527131782945737
"CD82,SEMA4A,CD82,IL3RA,EMB,SEMA4A,EMB,IL3RA",0.0,12.542635658914728
"SLC6A6,CR1,SLC6A6,DAGLB,TLR2,CR1,TLR2,DAGLB",0.0,12.542635658914728
"SLC6A6,ITGAX,SLC6A6,CD44,TNFRSF1B,ITGAX,TNFRSF1B,CD44",0.0,12.542635658914728
"EMC10,SEMA4A,EMC10,LILRB2,IL3RA,SEMA4A,IL3RA,LILRB2",0.0,12.542635658914728
"SLC6A6,CD96,SLC6A6,FOLR2,TLR2,CD96,TLR2,FOLR2",0.0,12.54263565891473
"CD82,SEMA4A,CD82,FOLR2,CD70,SEMA4A,CD70,FOLR2",0.0,12.54263565891473
"CD82,SEMA4A,CD82,FOLR2,CCR1,SEMA4A,CCR1,FOLR2",0.0,12.54263565891473
"CR1,SEMA4A,CR1,IL3RA,FOLR2,SEMA4A,FOLR2,IL3RA",0.0,12.558139534883718
"CD82,P2RY13,CD82,IL3RA,CCR1,P2RY13,CCR1,IL3RA",0.0,12.55813953488372
"CD82,P2RY13,CD82,IL3RA,CD70,P2RY13,CD70,IL3RA",0.0,12.55813953488372
"SLC6A6,CR1,SLC6A6,DAGLB,LILRB3,CR1,LILRB3,DAGLB",0.0,12.55813953488372
"SLC6A6,CD96,SLC6A6,FOLR2,LILRB3,CD96,LILRB3,FOLR2",0.0,12.558139534883722
"CD82,SEMA4A,CD82,TLR2,IL3RA,SEMA4A,IL3RA,TLR2",0.0,12.558139534883722
"CD82,SEMA4A,CD82,LILRB3,IL3RA,SEMA4A,IL3RA,LILRB3",0.0,12.57364341085271
"CD82,ITGAX,CD82,FUT3,CD44,ITGAX,CD44,FUT3",0.0,12.573643410852712
"TNFRSF1B,ITGAX,TNFRSF1B,FOLR2,LILRA2,ITGAX,LILRA2,FOLR2",0.0,12.573643410852712
"EMC10,ITGAX,EMC10,LILRA2,DAGLB,ITGAX,DAGLB,LILRA2",0.0,12.573643410852714
"EMC10,LILRB4,EMC10,FOLR2,EMB,LILRB4,EMB,FOLR2",0.0,12.573643410852714
"EMC10,SEMA4A,EMC10,LILRA6,IL3RA,SEMA4A,IL3RA,LILRA6",0.0,12.573643410852714
"EMC10,CR1,EMC10,DAGLB,LILRB2,CR1,LILRB2,DAGLB",0.0,12.589147286821703
"TNFRSF1B,CR1,TNFRSF1B,FOLR2,LILRB2,CR1,LILRB2,FOLR2",0.0,12.589147286821705
"SLC30A1,CD96,SLC30A1,IL3RA,LILRB2,CD96,LILRB2,IL3RA",0.0,12.604651162790695
"TNFRSF1B,ITGAX,TNFRSF1B,FOLR2,TLR2,ITGAX,TLR2,FOLR2",0.0,12.604651162790697
"EMC10,ITGAX,EMC10,TLR2,DAGLB,ITGAX,DAGLB,TLR2",0.0,12.604651162790697
"SLC30A1,LILRB4,SLC30A1,IL3RA,TLR2,LILRB4,TLR2,IL3RA",0.0,12.604651162790697
"SLC6A6,CR1,SLC6A6,CD44,FUT3,CR1,FUT3,CD44",0.0,12.604651162790697
"TNFRSF1B,ITGAX,TNFRSF1B,FOLR2,LILRB3,ITGAX,LILRB3,FOLR2",0.0,12.62015503875969
"TNFRSF1B,CR1,TNFRSF1B,FOLR2,LILRA6,CR1,LILRA6,FOLR2",0.0,12.62015503875969
"EMC10,CR1,EMC10,DAGLB,LILRA6,CR1,LILRA6,DAGLB",0.0,12.62015503875969
"EMC10,ITGAX,EMC10,LILRB3,DAGLB,ITGAX,DAGLB,LILRB3",0.0,12.62015503875969
"CD82,LTB4R,CD82,IL3RA,CCR1,LTB4R,CCR1,IL3RA",0.0,12.62015503875969
"CD82,LTB4R,CD82,IL3RA,CD70,LTB4R,CD70,IL3RA",0.0,12.62015503875969
"EMC10,SEMA4A,EMC10,LILRA2,IL3RA,SEMA4A,IL3RA,LILRA2",0.0,12.620155038759691
"SLC6A6,CR1,SLC6A6,CD44,TNFRSF1B,CR1,TNFRSF1B,CD44",0.0,12.635658914728682
"EMC10,CD96,EMC10,CD44,SLC6A6,CD96,SLC6A6,CD44",0.0,12.635658914728682
"SLC30A1,CD96,SLC30A1,IL3RA,LILRA6,CD96,LILRA6,IL3RA",0.0,12.635658914728682
"EMC10,SEMA4A,EMC10,IL3RA,EMB,SEMA4A,EMB,IL3RA",0.0,12.635658914728682
"EMC10,SEMA4A,EMC10,FOLR2,CCR1,SEMA4A,CCR1,FOLR2",0.0,12.635658914728683
"EMC10,SEMA4A,EMC10,FOLR2,CD70,SEMA4A,CD70,FOLR2",0.0,12.635658914728683
"CD82,LILRB4,CD82,IL3RA,DAGLB,LILRB4,DAGLB,IL3RA",0.0,12.651162790697672
"EMC10,P2RY13,EMC10,IL3RA,CCR1,P2RY13,CCR1,IL3RA",0.0,12.651162790697674
"EMC10,P2RY13,EMC10,IL3RA,CD70,P2RY13,CD70,IL3RA",0.0,12.651162790697674
"P2RY13,CD96,P2RY13,CD44,EMR2,CD96,EMR2,CD44",0.0,12.651162790697674
"EMC10,SEMA4A,EMC10,TLR2,IL3RA,SEMA4A,IL3RA,TLR2",0.0,12.651162790697676
"EMC10,SEMA4A,EMC10,LILRB3,IL3RA,SEMA4A,IL3RA,LILRB3",0.0,12.666666666666664
"CD82,CR1,CD82,FUT3,CD44,CR1,CD44,FUT3",0.0,12.666666666666664
"EMC10,CR1,EMC10,DAGLB,LILRA2,CR1,LILRA2,DAGLB",0.0,12.666666666666666
"TNFRSF1B,CR1,TNFRSF1B,FOLR2,LILRA2,CR1,LILRA2,FOLR2",0.0,12.666666666666666
"EMC10,ITGAX,EMC10,FUT3,CD44,ITGAX,CD44,FUT3",0.0,12.666666666666666
"EMC10,CR1,EMC10,DAGLB,EMB,CR1,EMB,DAGLB",0.0,12.682170542635657
"CD82,SEMA4A,CD82,LILRB2,FOLR2,SEMA4A,FOLR2,LILRB2",0.0,12.682170542635658
"SLC30A1,CD96,SLC30A1,IL3RA,LILRA2,CD96,LILRA2,IL3RA",0.0,12.682170542635658
"TNFRSF1B,CR1,TNFRSF1B,EMB,FOLR2,CR1,FOLR2,EMB",0.0,12.68217054263566
"EMC10,CR1,EMC10,DAGLB,TLR2,CR1,TLR2,DAGLB",0.0,12.697674418604649
"CD82,P2RY13,CD82,LILRB2,IL3RA,P2RY13,IL3RA,LILRB2",0.0,12.69767441860465
"SLC30A1,CD96,SLC30A1,CD70,FOLR2,CD96,FOLR2,CD70",0.0,12.69767441860465
"TNFRSF1B,CR1,TNFRSF1B,FOLR2,TLR2,CR1,TLR2,FOLR2",0.0,12.69767441860465
"SLC30A1,CD96,SLC30A1,CCR1,FOLR2,CD96,FOLR2,CCR1",0.0,12.69767441860465
"EMC10,CR1,EMC10,DAGLB,LILRB3,CR1,LILRB3,DAGLB",0.0,12.713178294573641
"TNFRSF1B,CR1,TNFRSF1B,FOLR2,LILRB3,CR1,LILRB3,FOLR2",0.0,12.713178294573643
"CD82,SEMA4A,CD82,LILRA6,FOLR2,SEMA4A,FOLR2,LILRA6",0.0,12.713178294573643
"SLC30A1,CD96,SLC30A1,IL3RA,TLR2,CD96,TLR2,IL3RA",0.0,12.713178294573643
"LTB4R,CD96,LTB4R,CD44,EMR2,CD96,EMR2,CD44",0.0,12.713178294573643
"EMC10,LTB4R,EMC10,IL3RA,CCR1,LTB4R,CCR1,IL3RA",0.0,12.713178294573643
"EMC10,LTB4R,EMC10,IL3RA,CD70,LTB4R,CD70,IL3RA",0.0,12.713178294573643
"SLC30A1,CD96,SLC30A1,IL3RA,LILRB3,CD96,LILRB3,IL3RA",0.0,12.728682170542633
"SLC6A6,SEMA4A,SLC6A6,FOLR2,TLR2,SEMA4A,TLR2,FOLR2",0.0,12.728682170542635
"CD82,P2RY13,CD82,LILRA6,IL3RA,P2RY13,IL3RA,LILRA6",0.0,12.728682170542635
"SLC30A1,P2RY13,SLC30A1,CD44,TNFRSF1B,P2RY13,TNFRSF1B,CD44",0.0,12.744186046511626
"EMC10,LILRB4,EMC10,IL3RA,DAGLB,LILRB4,DAGLB,IL3RA",0.0,12.744186046511626
"SLC6A6,P2RY13,SLC6A6,IL3RA,TLR2,P2RY13,TLR2,IL3RA",0.0,12.744186046511627
"CD82,LTB4R,CD82,LILRB2,IL3RA,LTB4R,IL3RA,LILRB2",0.0,12.759689922480618
"EMC10,CR1,EMC10,CD44,FUT3,CR1,FUT3,CD44",0.0,12.759689922480618
"CD82,ITGAX,CD82,IL3RA,CD70,ITGAX,CD70,IL3RA",0.0,12.75968992248062
"CD82,SEMA4A,CD82,LILRA2,FOLR2,SEMA4A,FOLR2,LILRA2",0.0,12.75968992248062
"CD82,ITGAX,CD82,IL3RA,CCR1,ITGAX,CCR1,IL3RA",0.0,12.75968992248062
"SLC30A1,LILRB4,SLC30A1,CD44,SLC6A6,LILRB4,SLC6A6,CD44",0.0,12.77519379844961
"EMC10,SEMA4A,EMC10,LILRB2,FOLR2,SEMA4A,FOLR2,LILRB2",0.0,12.775193798449612
"CD82,P2RY13,CD82,LILRA2,IL3RA,P2RY13,IL3RA,LILRA2",0.0,12.775193798449612
"CD82,SEMA4A,CD82,FOLR2,EMB,SEMA4A,EMB,FOLR2",0.0,12.775193798449614
"EMC10,P2RY13,EMC10,LILRB2,IL3RA,P2RY13,IL3RA,LILRB2",0.0,12.790697674418603
"SLC6A6,CR1,SLC6A6,CD70,IL3RA,CR1,IL3RA,CD70",0.0,12.790697674418603
"SLC6A6,CR1,SLC6A6,CCR1,IL3RA,CR1,IL3RA,CCR1",0.0,12.790697674418603
"CD82,P2RY13,CD82,IL3RA,EMB,P2RY13,EMB,IL3RA",0.0,12.790697674418603
"CD82,P2RY13,CD82,FOLR2,CD70,P2RY13,CD70,FOLR2",0.0,12.790697674418604
"CD82,SEMA4A,CD82,TLR2,FOLR2,SEMA4A,FOLR2,TLR2",0.0,12.790697674418604
"CD82,LTB4R,CD82,LILRA6,IL3RA,LTB4R,IL3RA,LILRA6",0.0,12.790697674418604
"CD82,P2RY13,CD82,FOLR2,CCR1,P2RY13,CCR1,FOLR2",0.0,12.790697674418604
"EMC10,CR1,EMC10,CD44,TNFRSF1B,CR1,TNFRSF1B,CD44",0.0,12.790697674418604
"SLC30A1,LTB4R,SLC30A1,CD44,TNFRSF1B,LTB4R,TNFRSF1B,CD44",0.0,12.806201550387595
"CR1,P2RY13,CR1,IL3RA,FOLR2,P2RY13,FOLR2,IL3RA",0.0,12.806201550387595
"SLC6A6,LTB4R,SLC6A6,IL3RA,TLR2,LTB4R,TLR2,IL3RA",0.0,12.806201550387597
"CD82,SEMA4A,CD82,LILRB3,FOLR2,SEMA4A,FOLR2,LILRB3",0.0,12.806201550387597
"EMC10,SEMA4A,EMC10,LILRA6,FOLR2,SEMA4A,FOLR2,LILRA6",0.0,12.806201550387598
"CD82,P2RY13,CD82,LILRB3,IL3RA,P2RY13,IL3RA,LILRB3",0.0,12.821705426356587
"EMC10,P2RY13,EMC10,LILRA6,IL3RA,P2RY13,IL3RA,LILRA6",0.0,12.82170542635659
"SLC6A6,ITGAX,SLC6A6,IL3RA,LILRB2,ITGAX,LILRB2,IL3RA",0.0,12.83720930232558
"CD82,LTB4R,CD82,LILRA2,IL3RA,LTB4R,IL3RA,LILRA2",0.0,12.837209302325581
"SLC30A1,CD96,SLC30A1,FOLR2,LILRB2,CD96,LILRB2,FOLR2",0.0,12.837209302325581
"SLC30A1,LILRB4,SLC30A1,FOLR2,TLR2,LILRB4,TLR2,FOLR2",0.0,12.837209302325581
"TNFRSF1B,CD96,TNFRSF1B,FOLR2,IL3RA,CD96,IL3RA,FOLR2",0.0,12.852713178294572
"TNFRSF1B,CR1,TNFRSF1B,DAGLB,IL3RA,CR1,IL3RA,DAGLB",0.0,12.852713178294572
"CD82,LTB4R,CD82,IL3RA,EMB,LTB4R,EMB,IL3RA",0.0,12.852713178294572
"EMC10,LTB4R,EMC10,LILRB2,IL3RA,LTB4R,IL3RA,LILRB2",0.0,12.852713178294572
"CD82,LTB4R,CD82,FOLR2,CCR1,LTB4R,CCR1,FOLR2",0.0,12.852713178294573
"ITGAX,CD96,ITGAX,CD44,EMR2,CD96,EMR2,CD44",0.0,12.852713178294573
"CD82,LTB4R,CD82,FOLR2,CD70,LTB4R,CD70,FOLR2",0.0,12.852713178294573
"EMC10,ITGAX,EMC10,IL3RA,CD70,ITGAX,CD70,IL3RA",0.0,12.852713178294573
"CD82,CR1,CD82,IL3RA,CD70,CR1,CD70,IL3RA",0.0,12.852713178294573
"CD82,CR1,CD82,IL3RA,CCR1,CR1,CCR1,IL3RA",0.0,12.852713178294573
"EMC10,ITGAX,EMC10,IL3RA,CCR1,ITGAX,CCR1,IL3RA",0.0,12.852713178294573
"EMC10,SEMA4A,EMC10,LILRA2,FOLR2,SEMA4A,FOLR2,LILRA2",0.0,12.852713178294575
"CR1,LTB4R,CR1,IL3RA,FOLR2,LTB4R,FOLR2,IL3RA",0.0,12.868217054263564
"SLC30A1,CD96,SLC30A1,FOLR2,LILRA6,CD96,LILRA6,FOLR2",0.0,12.868217054263566
"SLC6A6,ITGAX,SLC6A6,IL3RA,LILRA6,ITGAX,LILRA6,IL3RA",0.0,12.868217054263566
"EMC10,P2RY13,EMC10,LILRA2,IL3RA,P2RY13,IL3RA,LILRA2",0.0,12.868217054263567
"EMC10,SEMA4A,EMC10,FOLR2,EMB,SEMA4A,EMB,FOLR2",0.0,12.868217054263567
"SLC30A1,CD96,SLC30A1,CD44,SLC6A6,CD96,SLC6A6,CD44",0.0,12.883720930232556
"CD82,LTB4R,CD82,LILRB3,IL3RA,LTB4R,IL3RA,LILRB3",0.0,12.883720930232556
"EMC10,P2RY13,EMC10,IL3RA,EMB,P2RY13,EMB,IL3RA",0.0,12.883720930232556
"CD82,LILRB4,CD82,FOLR2,DAGLB,LILRB4,DAGLB,FOLR2",0.0,12.883720930232556
"EMC10,P2RY13,EMC10,FOLR2,CD70,P2RY13,CD70,FOLR2",0.0,12.883720930232558
"EMC10,P2RY13,EMC10,FOLR2,CCR1,P2RY13,CCR1,FOLR2",0.0,12.883720930232558
"EMC10,LTB4R,EMC10,LILRA6,IL3RA,LTB4R,IL3RA,LILRA6",0.0,12.883720930232558
"EMC10,SEMA4A,EMC10,TLR2,FOLR2,SEMA4A,FOLR2,TLR2",0.0,12.883720930232558
"CD82,ITGAX,CD82,LILRB2,IL3RA,ITGAX,IL3RA,LILRB2",0.0,12.899224806201548
"EMC10,SEMA4A,EMC10,LILRB3,FOLR2,SEMA4A,FOLR2,LILRB3",0.0,12.89922480620155
"SLC30A1,SEMA4A,SLC30A1,IL3RA,TLR2,SEMA4A,TLR2,IL3RA",0.0,12.89922480620155
"EMC10,P2RY13,EMC10,LILRB3,IL3RA,P2RY13,IL3RA,LILRB3",0.0,12.91472868217054
"SLC30A1,CD96,SLC30A1,FOLR2,LILRA2,CD96,LILRA2,FOLR2",0.0,12.914728682170542
"SLC6A6,ITGAX,SLC6A6,IL3RA,LILRA2,ITGAX,LILRA2,IL3RA",0.0,12.914728682170542
"CD82,ITGAX,CD82,LILRA6,IL3RA,ITGAX,IL3RA,LILRA6",0.0,12.930232558139533
"SLC6A6,CR1,SLC6A6,IL3RA,LILRB2,CR1,LILRB2,IL3RA",0.0,12.930232558139533
"EMC10,LTB4R,EMC10,LILRA2,IL3RA,LTB4R,IL3RA,LILRA2",0.0,12.930232558139535
"CD82,P2RY13,CD82,LILRB2,FOLR2,P2RY13,FOLR2,LILRB2",0.0,12.930232558139535
"EMC10,LTB4R,EMC10,IL3RA,EMB,LTB4R,EMB,IL3RA",0.0,12.945736434108525
"CR1,CD96,CR1,CD44,EMR2,CD96,EMR2,CD44",0.0,12.945736434108525
"CD82,SEMA4A,CD82,IL3RA,DAGLB,SEMA4A,DAGLB,IL3RA",0.0,12.945736434108525
"SLC6A6,ITGAX,SLC6A6,IL3RA,TLR2,ITGAX,TLR2,IL3RA",0.0,12.945736434108527
"EMC10,LTB4R,EMC10,FOLR2,CCR1,LTB4R,CCR1,FOLR2",0.0,12.945736434108527
"EMC10,CR1,EMC10,CD70,IL3RA,CR1,IL3RA,CD70",0.0,12.945736434108527
"SLC30A1,CD96,SLC30A1,FOLR2,TLR2,CD96,TLR2,FOLR2",0.0,12.945736434108527
"EMC10,CR1,EMC10,CCR1,IL3RA,CR1,IL3RA,CCR1",0.0,12.945736434108527
"EMC10,LTB4R,EMC10,FOLR2,CD70,LTB4R,CD70,FOLR2",0.0,12.945736434108527
"SLC6A6,ITGAX,SLC6A6,IL3RA,LILRB3,ITGAX,LILRB3,IL3RA",0.0,12.961240310077518
"SLC6A6,CR1,SLC6A6,IL3RA,LILRA6,CR1,LILRA6,IL3RA",0.0,12.96124031007752
"CD82,P2RY13,CD82,LILRA6,FOLR2,P2RY13,FOLR2,LILRA6",0.0,12.96124031007752
"SLC30A1,CD96,SLC30A1,FOLR2,LILRB3,CD96,LILRB3,FOLR2",0.0,12.96124031007752
"EMC10,LTB4R,EMC10,LILRB3,IL3RA,LTB4R,IL3RA,LILRB3",0.0,12.97674418604651
"CD82,ITGAX,CD82,LILRA2,IL3RA,ITGAX,IL3RA,LILRA2",0.0,12.97674418604651
"EMC10,LILRB4,EMC10,FOLR2,DAGLB,LILRB4,DAGLB,FOLR2",0.0,12.97674418604651
"SLC6A6,P2RY13,SLC6A6,FOLR2,TLR2,P2RY13,TLR2,FOLR2",0.0,12.976744186046512
"CD82,ITGAX,CD82,IL3RA,EMB,ITGAX,EMB,IL3RA",0.0,12.992248062015502
"EMC10,ITGAX,EMC10,LILRB2,IL3RA,ITGAX,IL3RA,LILRB2",0.0,12.992248062015502
"CD82,ITGAX,CD82,FOLR2,CCR1,ITGAX,CCR1,FOLR2",0.0,12.992248062015504
"CD82,LTB4R,CD82,LILRB2,FOLR2,LTB4R,FOLR2,LILRB2",0.0,12.992248062015504
"CD82,ITGAX,CD82,FOLR2,CD70,ITGAX,CD70,FOLR2",0.0,12.992248062015504
"ITGAX,CR1,ITGAX,FOLR2,IL3RA,CR1,IL3RA,FOLR2",0.0,13.007751937984494
"CD82,ITGAX,CD82,TLR2,IL3RA,ITGAX,IL3RA,TLR2",0.0,13.007751937984494
"SLC6A6,CR1,SLC6A6,IL3RA,LILRA2,CR1,LILRA2,IL3RA",0.0,13.007751937984496
"CD82,P2RY13,CD82,LILRA2,FOLR2,P2RY13,FOLR2,LILRA2",0.0,13.007751937984496
"CD82,LTB4R,CD82,LILRA6,FOLR2,LTB4R,FOLR2,LILRA6",0.0,13.023255813953487
"SLC6A6,CR1,SLC6A6,EMB,IL3RA,CR1,IL3RA,EMB",0.0,13.023255813953487
"CD82,ITGAX,CD82,LILRB3,IL3RA,ITGAX,IL3RA,LILRB3",0.0,13.023255813953487
"EMC10,P2RY13,EMC10,LILRB2,FOLR2,P2RY13,FOLR2,LILRB2",0.0,13.023255813953488
"SLC6A6,CR1,SLC6A6,CCR1,FOLR2,CR1,FOLR2,CCR1",0.0,13.023255813953488
"EMC10,ITGAX,EMC10,LILRA6,IL3RA,ITGAX,IL3RA,LILRA6",0.0,13.023255813953488
"SLC6A6,CR1,SLC6A6,CD70,FOLR2,CR1,FOLR2,CD70",0.0,13.023255813953488
"CD82,P2RY13,CD82,FOLR2,EMB,P2RY13,EMB,FOLR2",0.0,13.023255813953488
"SLC30A1,CD96,SLC30A1,CD44,EMC10,CD96,EMC10,CD44",0.0,13.038759689922479
"EMC10,SEMA4A,EMC10,IL3RA,DAGLB,SEMA4A,DAGLB,IL3RA",0.0,13.038759689922479
"SLC6A6,CR1,SLC6A6,IL3RA,TLR2,CR1,TLR2,IL3RA",0.0,13.03875968992248
"SLC6A6,LTB4R,SLC6A6,FOLR2,TLR2,LTB4R,TLR2,FOLR2",0.0,13.03875968992248
"SLC6A6,CR1,SLC6A6,IL3RA,LILRB3,CR1,LILRB3,IL3RA",0.0,13.054263565891471
"CD82,P2RY13,CD82,LILRB3,FOLR2,P2RY13,FOLR2,LILRB3",0.0,13.054263565891473
"EMC10,P2RY13,EMC10,LILRA6,FOLR2,P2RY13,FOLR2,LILRA6",0.0,13.054263565891473
"SLC30A1,SEMA4A,SLC30A1,CD44,SLC6A6,SEMA4A,SLC6A6,CD44",0.0,13.069767441860463
"CD82,LTB4R,CD82,LILRA2,FOLR2,LTB4R,FOLR2,LILRA2",0.0,13.069767441860463
"SLC6A6,ITGAX,SLC6A6,FOLR2,LILRB2,ITGAX,LILRB2,FOLR2",0.0,13.069767441860465
"EMC10,ITGAX,EMC10,LILRA2,IL3RA,ITGAX,IL3RA,LILRA2",0.0,13.069767441860465
"EMC10,ITGAX,EMC10,IL3RA,EMB,ITGAX,EMB,IL3RA",0.0,13.085271317829456
"TNFRSF1B,CR1,TNFRSF1B,DAGLB,FOLR2,CR1,FOLR2,DAGLB",0.0,13.085271317829456
"EMC10,LTB4R,EMC10,LILRB2,FOLR2,LTB4R,FOLR2,LILRB2",0.0,13.085271317829456
"CD82,LTB4R,CD82,FOLR2,EMB,LTB4R,EMB,FOLR2",0.0,13.085271317829458
"CD82,CR1,CD82,FOLR2,CD70,CR1,CD70,FOLR2",0.0,13.085271317829458
"EMC10,ITGAX,EMC10,FOLR2,CD70,ITGAX,CD70,FOLR2",0.0,13.085271317829458
"CD82,CR1,CD82,FOLR2,CCR1,CR1,CCR1,FOLR2",0.0,13.085271317829458
"EMC10,ITGAX,EMC10,FOLR2,CCR1,ITGAX,CCR1,FOLR2",0.0,13.085271317829458
"EMC10,ITGAX,EMC10,TLR2,IL3RA,ITGAX,IL3RA,TLR2",0.0,13.100775193798448
"EMC10,P2RY13,EMC10,LILRA2,FOLR2,P2RY13,FOLR2,LILRA2",0.0,13.10077519379845
"SLC6A6,ITGAX,SLC6A6,FOLR2,LILRA6,ITGAX,LILRA6,FOLR2",0.0,13.10077519379845
"CD82,LTB4R,CD82,LILRB3,FOLR2,LTB4R,FOLR2,LILRB3",0.0,13.11627906976744
"EMC10,ITGAX,EMC10,LILRB3,IL3RA,ITGAX,IL3RA,LILRB3",0.0,13.11627906976744
"EMC10,LTB4R,EMC10,LILRA6,FOLR2,LTB4R,FOLR2,LILRA6",0.0,13.116279069767442
"EMC10,P2RY13,EMC10,FOLR2,EMB,P2RY13,EMB,FOLR2",0.0,13.116279069767442
"CR1,SEMA4A,CR1,EMR2,CD44,SEMA4A,CD44,EMR2",0.0,13.131782945736433
"CD82,ITGAX,CD82,LILRB2,FOLR2,ITGAX,FOLR2,LILRB2",0.0,13.131782945736434
"SLC30A1,SEMA4A,SLC30A1,FOLR2,TLR2,SEMA4A,TLR2,FOLR2",0.0,13.131782945736434
"EMC10,P2RY13,EMC10,LILRB3,FOLR2,P2RY13,FOLR2,LILRB3",0.0,13.147286821705427
"SLC6A6,ITGAX,SLC6A6,FOLR2,LILRA2,ITGAX,LILRA2,FOLR2",0.0,13.147286821705427
"SLC30A1,P2RY13,SLC30A1,IL3RA,TLR2,P2RY13,TLR2,IL3RA",0.0,13.147286821705427
"EMC10,LTB4R,EMC10,LILRA2,FOLR2,LTB4R,FOLR2,LILRA2",0.0,13.162790697674419
"CD82,ITGAX,CD82,LILRA6,FOLR2,ITGAX,FOLR2,LILRA6",0.0,13.162790697674419
"SLC6A6,CR1,SLC6A6,FOLR2,LILRB2,CR1,LILRB2,FOLR2",0.0,13.162790697674419
"EMC10,CR1,EMC10,EMB,IL3RA,CR1,IL3RA,EMB",0.0,13.17829457364341
"CD82,SEMA4A,CD82,FOLR2,DAGLB,SEMA4A,DAGLB,FOLR2",0.0,13.17829457364341
"EMC10,CR1,EMC10,CD70,FOLR2,CR1,FOLR2,CD70",0.0,13.178294573643411
"SLC6A6,ITGAX,SLC6A6,FOLR2,TLR2,ITGAX,TLR2,FOLR2",0.0,13.178294573643411
"EMC10,CR1,EMC10,CCR1,FOLR2,CR1,FOLR2,CCR1",0.0,13.178294573643411
"EMC10,LTB4R,EMC10,FOLR2,EMB,LTB4R,EMB,FOLR2",0.0,13.178294573643411
"CD82,P2RY13,CD82,IL3RA,DAGLB,P2RY13,DAGLB,IL3RA",0.0,13.193798449612402
"SLC6A6,ITGAX,SLC6A6,FOLR2,LILRB3,ITGAX,LILRB3,FOLR2",0.0,13.193798449612403
"SLC6A6,CR1,SLC6A6,FOLR2,LILRA6,CR1,LILRA6,FOLR2",0.0,13.193798449612403
"EMC10,LTB4R,EMC10,LILRB3,FOLR2,LTB4R,FOLR2,LILRB3",0.0,13.209302325581394
"SLC30A1,LTB4R,SLC30A1,IL3RA,TLR2,LTB4R,TLR2,IL3RA",0.0,13.209302325581396
"CD82,ITGAX,CD82,LILRA2,FOLR2,ITGAX,FOLR2,LILRA2",0.0,13.209302325581396
"CD82,ITGAX,CD82,FOLR2,EMB,ITGAX,EMB,FOLR2",0.0,13.224806201550386
"EMC10,ITGAX,EMC10,LILRB2,FOLR2,ITGAX,FOLR2,LILRB2",0.0,13.224806201550388
"SLC6A6,CR1,SLC6A6,FOLR2,LILRA2,CR1,LILRA2,FOLR2",0.0,13.24031007751938
